ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Income;Family_Size;Var_1;Segmentation
466265;Male;No;30;No;Doctor;1;Low;495137;1;Cat_3;A
459789;Male;Yes;56;No;Artist;1;Average;71490;2;Cat_6;A
464223;Female;Yes;52;Yes;Artist;2;Low;87661;2;Cat_6;A
460280;Male;Yes;39;Yes;Entertainment;0;Low;48179;1;Cat_6;B
460331;Female;No;35;No;Artist;5;Low;69702;1;Cat_6;A
461494;Male;Yes;33;No;Engineer;0;Average;106970;2;Cat_6;B
460035;Female;No;25;Yes;Artist;0;Low;75493;6;Cat_6;A
463812;Female;Yes;27;Yes;Artist;0;Average;103619;2;Cat_4;B
465569;Male;Yes;35;Yes;Artist;1;High;108798;3;Cat_6;A
466333;Female;Yes;41;Yes;Artist;1;Average;102300;2;Cat_6;A
467668;Female;Yes;49;Yes;Artist;;Average;79259;3;Cat_7;A
462723;Female;Yes;46;No;Artist;8;Average;51635;2;Cat_6;B
460909;Female;No;31;No;Healthcare;;Low;401233;2;Cat_6;B
467777;Male;No;49;Yes;Doctor;;Low;403604;1;Cat_6;A
462404;Female;No;26;Yes;Artist;9;Low;86088;1;Cat_6;A
461799;Male;Yes;43;Yes;Doctor;13;High;304312;2;Cat_6;B
459933;Female;Yes;30;Yes;Artist;8;Low;76273;4;Cat_6;A
463717;Female;Yes;70;Yes;Artist;1;Average;46483;4;Cat_6;A
463652;Female;No;28;Yes;Artist;;Low;86936;1;Cat_6;B
462149;Female;Yes;89;No;Lawyer;3;High;148194;1;Cat_6;B
462769;Female;Yes;42;No;Homemaker;6;High;48963;4;Cat_6;B
465532;Female;Yes;37;Yes;Entertainment;6;Average;82702;3;Cat_4;A
462829;Male;Yes;29;No;Executive;1;Average;129168;3;Cat_6;B
459210;Female;Yes;68;Yes;Artist;1;High;55668;2;Cat_6;A
464659;Female;No;25;No;Engineer;1;Low;104682;1;Cat_4;B
461411;Male;No;29;No;Healthcare;1;Low;325657;;Cat_6;B
467759;Female;Yes;48;Yes;Doctor;0;Low;420028;2;Cat_6;A
461475;Female;Yes;51;Yes;Doctor;1;Average;492231;3;Cat_1;A
462714;Female;Yes;40;Yes;Engineer;1;High;101878;5;Cat_2;B
466890;Male;Yes;47;Yes;Artist;0;Average;50737;6;Cat_7;B
462888;Male;Yes;39;Yes;Executive;;High;156049;3;Cat_6;B
467479;Male;Yes;35;Yes;Executive;1;Average;166853;4;Cat_6;A
466799;Female;No;19;No;Healthcare;2;Low;326297;3;Cat_6;B
466557;Female;No;21;No;Healthcare;7;Low;335467;;Cat_6;B
460873;Male;Yes;46;Yes;Entertainment;0;Average;104223;3;Cat_4;B
466776;Male;Yes;86;Yes;Lawyer;0;Low;177865;1;Cat_6;B
459462;Male;Yes;66;Yes;Artist;0;High;82483;2;Cat_6;B
465727;Male;No;42;No;Marketing;1;Low;109445;5;Cat_4;B
462348;Female;Yes;73;Yes;Lawyer;1;High;189772;2;Cat_6;B
460941;Male;Yes;72;No;Engineer;1;Low;114434;1;Cat_6;A
461629;Male;Yes;53;Yes;Artist;0;Low;100521;3;Cat_6;B
459907;Female;Yes;39;Yes;Artist;8;Average;50851;2;Cat_6;A
467146;Female;No;27;No;Homemaker;9;Low;47904;1;Cat_6;B
460916;Male;Yes;63;No;Entertainment;1;Average;100826;;Cat_6;B
459196;Female;No;23;Other;Healthcare;1;Low;370747;3;Cat_4;B
465444;Female;No;30;Yes;Entertainment;0;Low;69869;4;Cat_6;B
464186;Female;Yes;39;Yes;Artist;5;Average;99920;2;Cat_6;A
466412;Male;Yes;26;Yes;Artist;1;Average;65655;3;Cat_6;B
459480;Female;Yes;50;Yes;Entertainment;7;Low;49545;3;Cat_6;A
467880;Female;Yes;45;Yes;Artist;1;Average;75878;2;Cat_6;A
460216;Female;No;62;No;Entertainment;2;Low;99881;1;Cat_6;A
467941;Female;No;27;Yes;Doctor;1;Low;359864;3;Cat_6;A
466090;Male;Yes;57;Yes;Entertainment;1;Low;92422;;Cat_6;A
462572;Female;Yes;30;No;Engineer;1;Average;118781;7;Cat_4;A
467443;Male;No;32;No;Healthcare;7;Low;373092;4;Cat_3;A
462548;Male;No;18;;Executive;;Low;107653;5;Cat_4;A
459701;Male;No;47;No;Artist;3;Low;102432;3;Cat_5;B
461139;Female;No;32;Yes;Artist;4;Low;68108;4;Cat_2;A
461115;Female;Yes;32;No;Engineer;5;Low;118713;3;Cat_1;A
459027;Male;Yes;67;Yes;Doctor;1;Average;452657;4;Cat_6;B
467340;Female;Yes;77;Yes;Lawyer;0;High;159615;2;Cat_6;A
461410;Male;Yes;79;No;;0;Average;;2;;A
460857;Male;No;31;No;Entertainment;1;Low;88280;1;Cat_4;A
464300;Male;Yes;42;Yes;Artist;0;Low;69292;3;Cat_4;A
460532;Female;No;18;No;;0;Low;;6;Cat_6;B
463287;Male;Yes;50;Yes;Artist;1;Average;47403;4;Cat_2;A
461392;Male;Yes;71;Yes;Artist;0;Average;57720;5;Cat_6;A
461546;Female;Yes;72;No;Lawyer;1;Low;110981;3;Cat_6;A
467780;Male;Yes;47;Yes;Artist;;Low;93015;3;Cat_6;A
462130;Male;Yes;45;Yes;Artist;9;Average;85623;2;Cat_6;A
464684;Female;No;40;No;Engineer;9;Low;105978;5;Cat_4;A
462276;Female;No;36;Yes;Engineer;4;Low;114889;1;Cat_6;A
462142;Female;No;42;Yes;Artist;;Low;105821;1;Cat_6;B
462417;Male;No;30;No;Healthcare;4;Low;352821;4;Cat_6;B
466463;Female;No;29;Yes;Healthcare;2;Low;371618;4;Cat_4;B
464736;Male;No;28;Yes;Engineer;0;Low;109516;5;Cat_4;B
467520;Male;;22;No;Healthcare;;Low;332081;2;Cat_6;B
459835;Male;Yes;85;No;Lawyer;;Low;83668;1;Cat_6;B
463855;Female;Yes;40;Yes;Artist;1;Average;101649;2;Cat_6;A
460344;Female;Yes;52;Yes;Artist;14;Average;95429;2;Cat_6;A
466211;Male;Yes;47;Yes;Artist;0;Low;51677;;Cat_6;A
460139;Male;No;26;No;Artist;6;Low;69453;6;Cat_5;B
464126;Female;No;55;Yes;Marketing;3;Low;113543;1;Cat_6;B
461286;Female;No;20;No;Doctor;4;Low;334504;4;Cat_6;B
461621;Female;Yes;87;Yes;Lawyer;0;High;115846;2;Cat_6;A
460163;Male;No;28;No;Healthcare;0;Low;384761;2;Cat_4;A
461958;Male;No;38;No;Artist;2;Low;85528;2;Cat_3;A
464875;Male;Yes;42;No;Entertainment;1;Low;72238;2;Cat_4;B
464791;Male;Yes;42;No;Marketing;0;High;94331;6;Cat_4;A
464579;Female;No;29;No;Engineer;1;Low;107415;4;Cat_6;B
463531;Male;No;32;Yes;Doctor;0;Low;447526;4;Cat_6;A
462651;Male;Yes;38;No;Executive;;High;121096;5;Cat_4;B
465486;Female;Yes;59;No;Artist;1;High;67038;2;Cat_6;A
460882;Male;No;22;No;Healthcare;0;Low;495907;2;Cat_3;B
467162;Female;No;26;No;Homemaker;9;Low;20378;;Cat_4;B
461298;Female;Yes;78;Yes;Artist;1;High;52359;2;Cat_6;A
461595;Female;No;32;Yes;Healthcare;0;Low;391141;3;Cat_4;A
459260;Male;Yes;37;Yes;Artist;0;Average;107550;4;Cat_7;A
462772;Male;Yes;37;Yes;Healthcare;1;High;365008;4;Cat_6;B
462941;Male;No;67;No;Lawyer;;Low;196848;2;Cat_6;B
459143;Male;Yes;47;No;Artist;0;High;67888;4;Cat_6;B
464532;Female;Yes;68;Yes;Lawyer;0;High;148276;2;Cat_6;A
460056;Male;No;30;Yes;Healthcare;3;Low;372327;5;Cat_1;A
466761;Female;Yes;48;Yes;Entertainment;2;Low;105064;1;Cat_1;A
465469;Female;No;43;Yes;Artist;6;Low;100178;1;Cat_6;A
461886;Male;Yes;33;Yes;Healthcare;9;Low;314751;2;Cat_6;B
465680;Male;Yes;31;No;Healthcare;0;Average;315243;5;Cat_4;B
459316;Male;Yes;32;Yes;Healthcare;1;Low;337606;2;Cat_6;B
465609;Female;No;21;No;Healthcare;1;Low;438985;4;Cat_2;B
467009;Female;No;29;No;Homemaker;2;Low;37973;4;Cat_3;B
461766;Female;Yes;35;Yes;Artist;1;Low;101054;2;Cat_4;A
464938;Male;Yes;46;No;Artist;0;Low;106164;3;Cat_4;A
462034;Female;Yes;38;Yes;Artist;9;High;107621;2;Cat_2;B
464049;Female;No;32;Yes;Healthcare;1;Low;461699;3;Cat_6;A
467925;Female;No;28;Yes;Artist;3;Low;102905;7;Cat_2;A
463711;Female;Yes;68;Yes;Lawyer;3;Low;119318;1;Cat_6;A
463846;Female;Yes;45;Yes;Artist;4;Low;68826;1;Cat_6;A
462064;Male;Yes;58;Yes;Artist;0;Average;70013;3;Cat_7;A
463249;Male;No;28;No;Entertainment;1;Low;106820;2;Cat_7;A
464217;Female;No;32;No;Healthcare;12;Low;457529;3;Cat_6;A
463378;Male;No;30;Yes;Doctor;1;Low;474661;1;Cat_3;B
463035;Female;Yes;42;No;Homemaker;3;Average;28411;4;Cat_6;B
459656;Male;No;22;No;;;Low;;6;Cat_1;B
463114;Male;No;41;Yes;Artist;;Low;64224;3;Cat_6;A
465309;Female;No;18;No;Healthcare;6;Low;318602;4;Cat_7;B
462688;Female;Yes;29;Yes;Healthcare;8;Low;380127;3;Cat_3;B
459255;Female;No;33;Yes;Healthcare;0;Low;417496;3;Cat_6;A
467385;Male;No;47;No;Artist;1;Low;83958;;Cat_4;A
467492;Female;Yes;57;Yes;Doctor;1;Low;389241;2;Cat_7;A
460789;Male;Yes;36;Yes;Executive;1;Low;130708;3;Cat_6;B
467307;Male;Yes;57;Yes;Executive;1;High;192722;3;Cat_6;A
464026;Male;No;18;No;Healthcare;1;Low;447852;2;Cat_6;B
464645;Male;;52;Yes;Artist;1;Average;77430;5;Cat_4;A
462493;Male;Yes;52;Yes;Artist;1;Average;81851;6;Cat_6;A
460685;Male;No;51;;Artist;6;Low;56668;4;Cat_4;B
460452;Female;Yes;37;Yes;Entertainment;0;Average;55009;2;Cat_1;B
459322;Male;No;36;Yes;Marketing;0;Low;122997;1;Cat_6;A
464066;Female;No;29;Yes;Healthcare;9;Low;304560;3;Cat_4;A
461114;Male;Yes;45;Yes;Artist;1;Average;60509;4;Cat_3;A
465165;Male;No;61;Yes;Artist;0;Low;44050;1;Cat_6;B
464526;Male;Yes;52;Yes;Entertainment;1;Average;98220;4;Cat_6;A
460666;Female;Yes;49;Yes;Homemaker;14;Low;25970;1;Cat_6;A
465417;Male;Yes;40;Yes;Entertainment;;Average;80697;2;Cat_4;B
464096;Female;No;31;No;Healthcare;1;Low;497707;5;Cat_4;A
464891;Male;Yes;42;No;Entertainment;1;Low;77263;3;Cat_4;A
460107;Male;Yes;51;Yes;Engineer;1;Average;117743;5;Cat_6;A
467708;Female;No;42;Yes;Healthcare;8;Low;427901;1;Cat_7;B
461873;Male;No;29;Yes;Doctor;1;Low;471830;4;Cat_6;A
465181;Female;No;33;Yes;Healthcare;8;Low;358659;1;Cat_4;A
467204;Male;No;27;Yes;Healthcare;;Low;486702;3;Cat_6;B
467320;Female;No;21;No;Healthcare;0;Low;448837;4;Cat_2;B
459468;Male;Yes;35;No;Artist;9;Average;100173;3;Cat_6;B
467316;Female;No;42;Yes;Doctor;0;Low;451909;1;Cat_6;A
466182;Female;No;41;Yes;Artist;2;Low;47392;1;Cat_6;A
463757;Male;No;39;Yes;Artist;0;Low;81727;3;Cat_6;B
462314;Female;No;28;No;Doctor;14;Low;315729;1;Cat_6;A
466392;Female;Yes;45;Yes;Engineer;3;Average;112406;;Cat_3;B
466652;Female;Yes;61;Yes;Doctor;1;Average;362367;2;Cat_6;B
461664;Male;Yes;62;Yes;Artist;0;Average;100016;4;Cat_6;A
464105;Male;Yes;65;Yes;Entertainment;1;Average;76265;2;Cat_6;A
466790;Male;Yes;45;Yes;Doctor;1;Average;489993;2;Cat_3;A
463844;Female;Yes;26;Yes;Engineer;9;Low;114091;2;Cat_6;B
462913;Female;No;25;Yes;Artist;4;Low;75772;5;Cat_6;A
465541;Female;Yes;45;Yes;Artist;1;Average;48436;4;Cat_7;A
459149;Male;Yes;43;No;Executive;0;High;146086;4;Cat_6;B
464508;Male;Yes;49;Yes;Executive;1;High;115395;3;Cat_6;A
458999;Male;Yes;55;Yes;Artist;1;Average;84615;2;Cat_6;A
459947;Female;No;37;Yes;Artist;3;Low;90223;1;Cat_6;B
465500;Male;Yes;65;Yes;Entertainment;1;High;87365;2;Cat_6;A
466009;Female;No;32;No;;10;Low;;5;Cat_6;A
466338;Female;No;39;No;Engineer;0;Low;106688;3;Cat_4;A
465122;Female;Yes;40;Yes;Artist;2;Average;88801;2;Cat_6;A
465230;Male;Yes;72;Yes;Entertainment;1;Average;89639;3;Cat_6;A
466369;Female;No;38;No;Homemaker;5;Low;22751;1;Cat_2;B
463939;Male;No;26;No;Marketing;0;Low;141982;5;Cat_6;B
460825;Male;No;30;Yes;Doctor;1;Low;360690;3;Cat_4;B
461125;Male;Yes;51;Yes;Homemaker;1;Low;31641;;Cat_4;A
463471;Male;No;57;Yes;Marketing;1;Low;99231;4;Cat_7;A
467415;Female;No;31;Yes;Healthcare;1;Low;405743;1;Cat_6;B
465879;Male;No;39;Yes;Artist;0;Low;75250;1;Cat_6;A
463961;Female;No;30;No;Engineer;0;Low;101398;4;Cat_4;A
462634;Female;Yes;43;No;Artist;0;Average;88255;3;Cat_4;A
463622;Male;No;27;Yes;Healthcare;8;Low;366026;1;Cat_3;A
466624;Female;Yes;46;No;Artist;0;Average;88537;4;Cat_3;A
467785;Male;Yes;43;No;Artist;1;Low;84961;2;Cat_6;B
461928;Male;Yes;69;Yes;Lawyer;;Low;149218;1;;A
460578;Male;Yes;28;No;Entertainment;8;Average;90749;4;Cat_7;B
460198;Male;No;43;Yes;Entertainment;9;Low;43381;1;Cat_6;B
467468;Female;No;27;No;Healthcare;;Low;341092;5;Cat_7;B
463581;Female;No;28;Yes;Healthcare;1;Low;373872;3;Cat_6;B
463968;Male;No;33;No;Artist;;Low;101059;4;Cat_6;B
465414;Female;No;30;No;Engineer;0;Low;110809;1;;B
464574;Male;No;58;No;Healthcare;4;Low;304942;2;Cat_6;B
462312;Female;No;38;Yes;Engineer;8;Low;114805;4;Cat_6;A
467971;Female;No;31;Yes;Artist;1;Low;98316;4;Cat_6;B
464746;Male;Yes;32;No;Executive;4;Average;117892;5;Cat_4;B
459298;Male;Yes;45;Yes;Artist;4;Average;65926;4;Cat_6;A
466414;Male;Yes;66;Yes;Artist;1;Low;97588;3;Cat_6;A
460773;Female;Yes;51;Yes;Artist;1;Average;60801;3;Cat_6;A
461594;Female;Yes;59;Yes;Artist;;Average;103567;2;Cat_6;A
462713;Female;No;40;Yes;Engineer;;Low;113256;1;Cat_3;B
465163;Male;Yes;46;Yes;Artist;11;Average;104949;5;Cat_6;A
462222;Male;No;20;No;Healthcare;1;Low;489137;6;Cat_4;B
459342;Female;Yes;84;No;Lawyer;1;High;103819;2;Cat_6;A
463006;Female;No;41;Yes;Marketing;;Low;140912;1;Cat_6;B
463029;Male;Yes;51;No;Artist;;Average;74280;3;Cat_6;A
460767;Male;Yes;57;Yes;Entertainment;8;Average;106611;5;Cat_2;A
464319;Female;No;33;No;Doctor;0;Low;469058;1;Cat_6;A
462828;Male;No;25;No;Marketing;3;Low;138538;3;Cat_5;B
459873;Male;Yes;55;Yes;Artist;;Average;47244;3;Cat_4;A
461608;Female;Yes;56;Yes;Executive;;High;192796;4;Cat_1;A
465155;Male;Yes;77;Yes;Lawyer;1;Low;121001;1;Cat_6;A
461704;Male;Yes;30;Yes;Healthcare;1;Low;495656;2;Cat_6;A
464826;Male;No;23;No;Healthcare;6;Low;351515;5;Cat_4;B
462677;Female;No;43;Yes;Artist;2;Low;73922;4;Cat_6;B
465006;Male;No;39;Yes;Entertainment;5;Low;53865;1;Cat_6;A
463483;Male;Yes;29;No;Executive;1;High;126177;2;Cat_6;B
459816;Male;Yes;37;Yes;Doctor;;Low;485182;2;Cat_6;B
459002;Female;Yes;45;No;Engineer;2;Low;116532;2;Cat_6;B
465990;Male;Yes;48;No;Executive;2;High;189113;2;Cat_2;B
466044;Male;Yes;27;No;Entertainment;0;Average;89568;4;Cat_6;A
461163;Female;Yes;60;No;Entertainment;9;Low;72371;4;Cat_3;B
467106;Male;Yes;45;Yes;Entertainment;4;Average;63109;3;Cat_2;B
467373;Male;No;31;Yes;Healthcare;;Low;381545;1;Cat_6;B
461256;Male;No;33;No;Doctor;1;Low;419233;4;Cat_4;A
466522;Male;;18;No;;6;High;;4;Cat_3;B
459010;Female;Yes;48;Yes;Artist;;Average;85282;3;Cat_6;B
466537;Female;Yes;83;Other;Lawyer;;Low;146138;2;Cat_6;A
459046;Male;Yes;57;Yes;Executive;;Low;119361;4;Cat_2;A
459335;Male;No;26;Yes;Healthcare;;Low;398431;3;Cat_1;B
462695;Male;Yes;51;Yes;Artist;8;Low;77880;5;Cat_6;A
466208;Male;Yes;67;No;Executive;2;High;101528;1;Cat_6;A
462128;Male;Yes;38;Yes;Artist;9;Average;82919;2;Cat_6;A
467329;Female;No;40;Yes;Doctor;0;Low;393030;1;Cat_6;A
461609;Female;Yes;45;Yes;Artist;5;Average;57098;2;Cat_6;B
464470;Male;Yes;48;Yes;Artist;0;Average;77029;4;Cat_6;A
462705;Female;Yes;69;No;Lawyer;0;Average;151779;2;Cat_6;A
465255;Male;No;21;No;Healthcare;9;Low;457666;5;Cat_6;B
462536;Female;Yes;48;No;Engineer;1;High;103839;;Cat_6;B
461186;Female;No;18;No;Healthcare;;Low;341138;3;Cat_3;B
466018;Male;Yes;72;Yes;Artist;0;Low;91355;3;Cat_4;A
461385;Male;Yes;85;No;Lawyer;;Low;85451;1;Cat_6;B
459115;Female;No;21;No;Marketing;1;Low;135084;5;Cat_4;B
461263;Female;Yes;48;Yes;Artist;1;Low;58291;1;Cat_4;A
460027;Female;No;37;Yes;Entertainment;6;Low;89820;;Cat_6;A
460366;Male;No;28;No;Healthcare;1;Low;347355;5;Cat_4;B
464106;Male;Yes;55;Yes;Entertainment;1;Low;90995;2;Cat_6;A
465696;Female;No;56;Yes;Artist;0;Low;94441;2;Cat_6;A
461627;Male;Yes;50;Yes;Doctor;1;Low;306134;2;Cat_6;A
467963;Male;No;21;No;Healthcare;1;Low;354934;4;Cat_6;B
462437;Male;No;18;No;Healthcare;0;Low;378945;6;Cat_6;B
467543;Male;Yes;68;Yes;Lawyer;0;High;156116;2;Cat_6;B
465206;Male;Yes;47;Yes;Artist;13;Low;96333;1;Cat_6;A
463040;Male;Yes;75;No;Lawyer;1;High;148160;2;Cat_6;B
461668;Male;Yes;50;Yes;Artist;3;Average;81125;4;Cat_2;A
461955;Male;No;31;Yes;Healthcare;0;Low;401794;4;Cat_6;B
467139;Female;No;30;Yes;Artist;0;Low;63767;3;Cat_6;A
459366;Female;Yes;41;Yes;Artist;0;Low;66766;4;Cat_6;A
460689;Male;Yes;41;;Executive;6;High;113198;2;Cat_3;A
462167;Female;Yes;35;No;Healthcare;2;Low;366949;1;Cat_6;A
466752;Male;Yes;37;Yes;Healthcare;0;Low;300302;1;Cat_6;B
462778;Male;Yes;60;Yes;Entertainment;0;Low;58742;;Cat_6;B
466902;Male;Yes;50;Yes;Doctor;0;Average;409138;3;Cat_6;A
459534;Male;Yes;36;Yes;Artist;0;Average;56173;2;Cat_6;A
463399;Female;No;26;No;Marketing;3;Low;145097;3;Cat_3;A
465538;Male;Yes;62;No;;7;High;;2;Cat_6;B
464878;Male;No;22;No;Healthcare;0;Low;451392;4;Cat_4;B
467599;Female;No;19;No;Healthcare;0;Low;499229;3;Cat_6;B
466226;Female;Yes;45;Yes;Artist;0;Average;48347;5;Cat_6;A
463576;Female;No;31;No;Doctor;0;Low;497771;4;Cat_6;B
464911;Male;Yes;56;Yes;Artist;0;Average;54082;3;Cat_4;A
466457;Female;Yes;62;;Lawyer;8;Low;177177;5;Cat_6;A
463909;Female;No;25;Yes;Healthcare;1;Low;394594;3;Cat_6;B
466099;Female;Yes;73;Yes;Lawyer;1;Low;85670;1;Cat_6;B
464427;Male;Yes;62;Yes;Doctor;1;Average;402403;4;Cat_3;A
463951;Male;Yes;46;No;Entertainment;0;Average;78540;3;Cat_6;A
465638;Female;Yes;51;Yes;Artist;;Low;65063;;Cat_3;A
465289;Male;Yes;25;Yes;Executive;1;High;141483;2;Cat_6;A
466718;Male;Yes;66;;Executive;0;High;115316;2;Cat_6;B
464219;Male;No;27;Yes;Marketing;1;Low;107085;2;Cat_3;A
467098;Male;Yes;87;No;Executive;1;Low;189938;2;Cat_6;A
467451;Female;Yes;47;Yes;Artist;0;Low;78116;1;Cat_1;A
465137;Male;Yes;57;Yes;Artist;1;Average;67690;4;Cat_6;A
462289;Male;Yes;60;Yes;Artist;0;Average;87802;4;Cat_3;A
467459;Male;Yes;40;Yes;Executive;;High;126536;5;Cat_6;B
460308;Female;No;32;Yes;Doctor;7;Low;324823;;Cat_2;A
467647;Male;No;28;Yes;Healthcare;2;Low;335905;3;Cat_6;B
459803;Male;No;39;Yes;Doctor;4;Low;488163;3;Cat_6;A
465972;Female;No;47;Yes;Marketing;9;Low;134525;1;Cat_6;B
459414;Female;No;39;Yes;;8;Low;;;Cat_6;A
466173;Male;No;28;No;Entertainment;1;Low;92149;;Cat_3;A
464136;Male;Yes;69;Yes;Artist;0;Average;75542;3;Cat_6;A
459286;Female;No;42;Yes;Artist;0;Low;82789;1;Cat_6;B
463580;Female;Yes;46;Yes;Engineer;1;Low;104617;1;Cat_6;B
466636;Female;No;23;No;Marketing;3;Low;103770;3;Cat_6;A
461064;Male;No;45;Yes;Artist;1;Low;64520;5;Cat_6;A
461597;Female;Yes;38;Yes;Doctor;1;Average;473585;4;Cat_6;B
458990;Female;Yes;71;No;Lawyer;1;High;168284;3;Cat_6;B
461351;Female;No;26;No;Doctor;0;Low;407371;2;Cat_6;B
464420;Female;Yes;60;Yes;Artist;8;High;93062;2;Cat_6;A
462060;Female;Yes;46;Yes;Artist;1;Average;96354;2;Cat_6;A
465707;Male;Yes;39;Yes;Entertainment;1;Average;72968;4;Cat_3;A
463733;Female;No;18;No;Healthcare;1;Low;449038;3;Cat_6;B
463960;Male;Yes;26;Yes;Doctor;1;Average;392731;2;Cat_7;A
462395;Male;Yes;53;Yes;Artist;1;High;45337;2;Cat_6;B
461015;Male;Yes;40;Yes;Entertainment;1;Average;74145;2;Cat_3;A
464965;Male;Yes;76;No;Executive;;Low;184336;7;Cat_4;B
466267;Male;Yes;26;Yes;Entertainment;0;Average;80934;3;Cat_3;A
464056;Female;Yes;65;Yes;Artist;0;Average;94699;2;Cat_6;A
465898;Female;No;37;Yes;Artist;12;Low;51982;2;Cat_6;A
465361;Male;No;25;No;Healthcare;0;Low;341518;4;Cat_3;A
461394;Female;No;21;No;Engineer;0;Low;93260;5;Cat_2;B
466269;Female;No;25;No;Healthcare;0;Low;488921;4;Cat_2;B
466213;Male;No;23;No;Healthcare;4;Low;398455;5;Cat_6;B
465550;Female;No;30;Yes;Healthcare;1;Low;309031;6;Cat_3;B
463451;Female;No;30;No;Doctor;0;Low;366890;4;Cat_6;B
463877;Male;Yes;42;No;Entertainment;0;Average;63544;4;Cat_4;A
459499;Female;Yes;81;No;Lawyer;;High;158799;2;Cat_6;B
463876;Male;Yes;49;Yes;Entertainment;1;Average;99067;5;Cat_6;A
465448;Male;No;32;No;Healthcare;0;Low;433075;3;Cat_2;A
463041;Female;Yes;43;Yes;Artist;;Average;109431;4;Cat_2;B
459325;Male;Yes;26;No;Executive;9;High;122457;4;Cat_6;B
467233;Female;No;67;No;Artist;1;Low;107479;2;Cat_6;B
465264;Male;Yes;88;No;Executive;0;Low;198231;1;Cat_6;A
461811;Female;No;40;Yes;Healthcare;8;Low;448288;4;Cat_2;B
466370;Female;;48;Yes;Artist;0;Low;82981;4;Cat_2;A
465368;Male;No;18;No;Healthcare;7;Low;326640;3;Cat_1;B
461245;Male;Yes;39;Yes;;5;Average;;3;Cat_6;A
467693;Male;Yes;61;Yes;Entertainment;7;High;58793;5;Cat_6;B
467879;Female;Yes;51;Yes;Artist;;High;80947;4;Cat_6;A
461499;Female;Yes;25;No;Engineer;0;Average;97947;2;Cat_4;A
465936;Male;No;35;Yes;Artist;6;Low;49097;3;Cat_6;B
459748;Male;Yes;46;No;Executive;0;High;140236;2;Cat_6;A
466376;Female;Yes;53;No;Homemaker;2;High;28879;3;Cat_6;B
460215;Male;Yes;48;Yes;Entertainment;9;Low;43704;1;Cat_6;B
462076;Male;Yes;75;Yes;Lawyer;1;Low;195839;2;Cat_6;B
465756;Male;No;23;No;Healthcare;1;Low;452876;3;Cat_4;B
463573;Male;No;29;No;Doctor;1;Low;381853;2;Cat_6;B
463455;Male;Yes;46;No;Artist;0;Low;46575;2;Cat_6;B
460841;Female;No;61;Yes;Marketing;1;Low;99200;1;Cat_6;B
463959;Female;No;37;No;Artist;1;Low;69016;1;Cat_6;B
461792;Female;No;23;No;Healthcare;6;Low;460624;5;Cat_2;B
459118;Male;No;21;No;Healthcare;;Low;490082;8;Cat_6;B
462791;Female;No;33;No;Healthcare;7;Low;383220;4;Cat_5;B
460852;Male;Yes;74;No;Executive;0;Low;152560;;;B
463102;Male;No;41;No;Entertainment;0;Low;42861;2;Cat_6;B
463302;Female;Yes;58;Yes;Engineer;;High;91939;4;Cat_6;B
462659;Male;Yes;25;Yes;Entertainment;8;Average;86646;2;Cat_6;A
463408;Male;No;33;No;Marketing;2;Low;98656;3;Cat_6;B
462071;Male;Yes;43;No;Doctor;0;Low;309435;2;Cat_6;A
464806;Male;Yes;25;No;Executive;1;Low;163919;2;Cat_4;B
463664;Female;No;26;No;Engineer;0;Low;111956;1;Cat_6;A
467795;Male;No;22;No;Healthcare;1;Low;303177;5;Cat_6;B
459141;Male;Yes;28;No;Artist;0;Average;57106;2;Cat_6;B
465900;Female;No;36;Yes;Entertainment;7;Low;49322;1;Cat_6;A
467265;Female;No;28;No;Healthcare;1;Low;378592;3;Cat_4;A
464490;Male;Yes;85;Yes;Artist;1;High;73203;4;Cat_6;A
461920;Male;No;30;Yes;Entertainment;0;Low;89333;;Cat_6;B
460411;Male;Yes;43;Yes;Healthcare;7;High;381328;2;Cat_6;A
466491;Male;Yes;82;No;Executive;1;High;190265;2;Cat_6;B
459062;Male;;48;Yes;Executive;;High;124685;5;Cat_6;B
465248;Female;No;18;No;Healthcare;3;Low;368995;3;Cat_2;B
463308;Male;Yes;53;Yes;Engineer;1;Low;92474;2;Cat_3;A
463478;Male;Yes;50;Yes;Artist;0;Average;79923;4;Cat_6;B
465396;Female;Yes;39;No;Engineer;9;Average;113833;6;Cat_4;B
461954;Female;Yes;35;No;Engineer;2;Average;112138;6;Cat_2;B
467287;Male;No;28;Yes;Entertainment;;Low;95678;3;Cat_4;B
463800;Female;No;33;Yes;Engineer;1;Low;92265;3;Cat_6;A
459894;Female;Yes;35;Yes;Healthcare;1;Low;363997;3;Cat_6;A
459778;Male;Yes;48;Yes;Entertainment;0;Average;73882;4;Cat_6;B
464662;Female;Yes;50;Yes;Artist;1;High;48232;3;Cat_4;A
460878;Male;Yes;47;Other;Entertainment;0;Average;63224;4;Cat_6;A
462187;Female;No;50;Yes;Artist;4;Low;47110;1;Cat_6;A
462675;Male;Yes;56;Yes;Artist;;Low;103257;4;Cat_3;A
461908;Female;No;26;No;Healthcare;10;Low;459283;1;Cat_6;B
461951;Male;No;21;No;Healthcare;0;Low;430852;4;Cat_6;B
465352;Male;Yes;61;Yes;Entertainment;1;Average;86330;4;Cat_6;A
464258;Female;Yes;88;No;Lawyer;0;High;98676;2;Cat_6;B
